-4.00225,1.18601,-0.32721,0.04142,0.60495,0.02022,-0.70852,-0.22055,0.08339,0.19659,-0.32270,-0.04372,0.06962,0.02901,-0.10999,0.03300,0.12805,-0.04788,0.00336,0.12523
-4.01855,-0.94062,0.24674,-0.36534,0.40812,-1.27554,-0.24478,-0.14097,-0.01957,0.10444,0.39531,0.46400,-0.11777,-0.55316,-0.12734,0.04393,-0.06452,0.07728,-0.02036,-0.12780
1.03577,0.04708,-0.97149,0.23880,-0.44785,-0.30531,0.15825,0.26151,0.16611,-0.09240,-0.46706,0.04449,0.34440,-0.02375,-0.15071,0.20246,-0.19116,0.16206,-0.09558,-0.06899
1.29786,0.82809,-0.37367,-0.45192,-0.25716,-0.10205,0.19517,-0.02371,0.85015,0.01881,0.39306,-0.01258,-0.22333,0.04711,0.25123,0.04916,0.10197,-0.16487,-0.03164,-0.22706
1.50529,0.76719,0.43445,-0.60640,0.16010,-0.25891,-0.20060,-0.36000,0.36885,0.11247,-0.04626,-0.31123,-0.08133,0.19839,-0.17715,-0.04240,-0.20048,-0.07136,-0.02144,0.04506
-3.53900,-1.31192,-0.30669,-0.89765,0.21729,1.29200,-0.00871,0.44613,-0.00119,-0.19082,0.52536,-0.23998,-0.05999,0.09614,-0.31963,0.55580,-0.04950,-0.05715,0.00770,0.04108
1.01211,-0.14506,-0.71846,0.11945,-0.67334,-0.23128,-0.48636,0.01683,0.06536,-0.60713,-0.08260,-0.09052,-0.05417,0.27379,0.07343,-0.06633,-0.20895,0.04203,0.54171,-0.07761
1.21257,0.72943,-0.64551,0.20828,-0.34158,0.08959,-0.52803,0.24132,0.43108,0.16161,0.10956,-0.06100,-0.28630,0.03708,-0.07167,-0.06118,0.07010,0.09878,-0.12422,0.00342
1.58098,-0.19039,0.25959,0.04513,0.41277,0.10538,-0.46328,-0.06782,-0.34288,-0.25933,0.10180,-0.26974,-0.15439,-0.21886,0.29468,0.00933,0.24138,0.42619,0.04293,0.16334
1.54643,0.48560,0.51743,-0.65586,0.19269,-0.41380,0.03672,-0.39180,0.41029,-0.01614,0.26686,-0.31037,-0.03664,0.12646,-0.04812,-0.05931,-0.09685,-0.13842,0.04255,-0.02886
0.85942,-0.48505,-1.23223,-0.63407,-0.80082,0.50436,-0.22476,-0.44278,-0.20329,0.06302,-0.28037,0.52731,0.06164,0.15259,-0.01731,-0.06606,0.22002,-0.08631,0.05981,0.18937
1.24085,0.53622,-0.60002,0.23245,-0.31689,0.01677,-0.39781,0.25176,0.44583,0.01367,0.32294,-0.12267,-0.27383,0.04027,0.03589,-0.10195,0.13832,0.05979,-0.02536,-0.08366
-3.09465,1.26307,0.49882,-1.09141,-1.41483,-0.03447,0.88421,0.64135,-0.71811,0.00895,0.01961,-0.29064,-0.05262,0.12314,0.02146,-0.17966,0.11537,0.13742,0.01390,-0.09851
-0.79630,-1.38689,2.06447,0.24591,-0.93333,-0.52685,-0.24196,0.67372,0.71052,0.36193,-0.34111,0.29257,-0.26806,0.13422,-0.04937,0.06857,0.12265,-0.05386,0.17710,0.15071
1.37625,-1.27463,-0.01324,-0.38032,-0.11886,0.43475,-0.28435,-0.48976,-0.47470,-0.02704,-0.10126,0.20846,-0.43885,0.43282,-0.10785,-0.32634,-0.33322,0.13338,-0.01980,-0.32668
-4.80419,-0.62233,-0.40478,0.63488,0.71890,-0.43464,0.75343,0.07877,-0.06889,0.00252,0.26518,0.10405,0.17955,0.59940,0.55748,-0.20344,-0.14929,0.07072,-0.05695,0.15671
