0.772100031,-0.295409912
-0.104725991,0.7172610542
0.140250316,-0.4897478302
0.1394037273,-0.3808869103
0.3112786013,-0.184802341
0.7841184978,0.5137310674
-0.3418522114,-0.3767187873
0.582231118,-0.388449037
-0.6493312764,-0.2183824662
-0.3624899018,-0.0606137611
0.7570705337,0.0675729463
0.3172899892,-0.3847402295
0.9071154976,0.1248681218
-0.23412597,0.6583745264
0.0146768698,0.3820564596
0.4583194436,0.6367417268
0.4577163143,-0.1554802145
-0.0724884754,-0.2270195239
0.2435701379,0.6760906995
-0.6460989651,-0.2329371463
-0.6976254501,0.0643439655
-0.6509690205,-0.2178927686
0.8040755393,-0.2013795658
0.4604560597,0.6341831742
-0.5146122923,-0.3463667412
-0.6147392888,-0.0475962324
-0.3664612501,-0.2924571888
0.1389386314,-0.4889810151
0.6441506144,-0.3739069765
-0.4213629345,0.425391485
0.4583194436,0.6367417268
-0.1933370369,0.7095324224
-0.1838552976,-0.3294709379
0.782726452,-0.2192857896
0.2608949187,-0.3940998865
0.8998819735,0.0736222021
-0.2485491007,-0.2003258961
0.0146768698,0.3820564596
-0.7010726433,0.0849125568
0.777488676,-0.2878841288
-0.3039049328,-0.0296910882
-0.71327115,0.1194817009
0.8377460544,-0.198571507
-0.4095837854,-0.3758511985
0.261586528,-0.3778300125
-0.3061991778,-0.0793826855
-0.1837292721,0.6396765838
-0.3681075049,-0.2907687205
0.8487005333,0.4588062575
-0.430503615,-0.36893466
-0.7130363886,0.1123463113
-0.3369307566,-0.4009183582
0.4548400521,0.6270377569
-0.1919461756,0.6921193044
-0.7204344534,0.0781850569
-0.6481525411,-0.2244233495
-0.6147458327,-0.0475966094
-0.6577837035,-0.0472365913
0.627225924,-0.3770377988
-0.2693209198,0.6891615072
-0.4680978208,-0.2647434228
-0.3438463679,0.441616146
-0.4261762,-0.0331683858
0.8463653424,0.4774968608
0.8074661646,-0.1900732628
-0.5689138659,0.2467892048
-0.3641926351,0.5107004271
0.1311122628,-0.4962086628
-0.6976333474,0.064104468
-0.4420831665,0.3672444168
-0.1996941586,0.6208629113
