0.6414142829,-0.0967130911,0.3633762417
0.0607084821,0.512881193,0.3888811968
0.0560271518,-0.2742103249,0.3988263709
-0.1336657593,-0.3577868455,0.2788804928
0.2189735638,0.0136438033,0.5297474361
0.3316878167,0.3272863031,-0.8733508146
-0.0812075135,-0.3853464844,0.0087530181
0.469213561,-0.2619019898,0.2381886874
-0.5194721151,-0.1345334508,0.1149082747
-0.4722350159,-0.0268752746,0.3011894935
0.6901827299,0.3113609365,-0.0048073317
0.1856484324,-0.2658718028,0.2526906041
0.7977368125,0.1684729575,0.017449992
-0.0784450679,0.4914896816,0.4152584994
-0.4959060511,0.2504315728,-0.550768825
0.2575809681,0.1108901987,-0.9589272306
0.4469791332,-0.2361713063,-0.4559016639
-0.0489028272,-0.1113603421,0.4615567858
0.3230644044,0.2758413374,0.5796363568
-0.5614253193,-0.0608098794,-0.1722665805
-0.5560842333,0.0582494298,0.0935526289
-0.5319627425,-0.0974597494,0.1578389288
0.7215820968,-0.0131275042,0.3220250003
0.235670722,0.0896267358,-0.9638147856
-0.1727344976,-0.3738923874,0.0387555722
-0.4529262088,-0.0751447819,-0.0642861283
-0.1465942428,-0.1543302554,0.2969697343
0.0219493013,-0.3099483857,0.3322456333
0.5880458067,-0.2648464415,0.1394230926
-0.3674110507,0.266220914,0.3566120054
0.2513406062,0.0961539801,-0.9622016429
-0.061147518,0.5469467844,0.280651928
-0.086457946,-0.2585813386,0.2142093813
0.7636961787,-0.167617583,4.00721122950642E-16
-0.0787368093,-0.2772041322,0.4489255675
0.755207915,0.1901618283,0.0931797237
0.0096587894,-0.3365134114,0.2718709413
-0.0493825324,0.3791915457,-0.7296426456
-0.5222587048,0.1468909572,0.0904218051
0.7754199529,-0.0057832695,0.4217649138
-0.4460474485,-0.0509473154,-0.0081452183
-0.3803425325,-0.0374125327,-0.5162310849
0.7948440494,-0.0286312727,0.2504136406
-0.2097916416,-0.2962292805,-0.4560782723
0.1224219017,-0.3622447922,0.1026216031
-0.216577299,-0.142096747,-0.2168225663
-0.0632512947,0.5451707698,0.2727916181
-0.2472206779,-0.1791114669,0.3247546298
0.4836250858,0.3800977254,-0.7038641563
-0.1971776779,-0.3420096957,-0.1584179046
-0.5862321835,0.1272713439,-0.3699167969
-0.1644415864,-0.3492668258,-0.1274494479
0.2023833394,0.0883234319,-0.9321031141
-0.0570595545,0.4435296791,0.4200017777
-0.5270380689,0.007340662,-0.351688224
-0.4626242996,-0.1567804148,-0.2772686793
-0.4924729199,-0.0329866657,0.2236218769
-0.350030293,-0.18023736,-0.4138706232
0.6390513894,-0.2106004006,0.2624543858
-0.1216170043,0.5411986859,0.2880920621
-0.4388561272,-0.0969923623,0.0573554159
0.0542896608,0.1051953379,0.6137718584
-0.4343133081,-0.0917778251,-0.0701066298
0.4756639441,0.4160460101,-0.6673970941
0.7551136677,-0.2038120986,-0.0794764216
-0.5628075784,0.0735472238,0.0719194148
-0.2556753764,0.3684860455,0.3665777142
0.1760229048,-0.395055612,-0.0312246227
-0.4620718008,0.0068457339,0.4345373568
-0.4147294411,0.2923266911,-0.3183642423
-0.1751041266,0.44688012,0.3003152249
