1.62638,-0.17760,-0.50938,0.35121,0.42152,0.32962,0.60272,0.26551,0.27566,-0.09651,0.31019,-0.11442,-0.17199,-0.31013,-0.08619,0.00975,0.01576,0.11595,-0.30633,0.04945
1.81305,0.09347,0.22975,-1.46633,0.14542,0.56858,-0.62171,-0.19341,-0.19941,-0.20102,-0.12320,-0.43209,0.14495,-0.17807,0.24442,0.22609,-0.07796,0.15521,-0.03152,0.00294
1.11127,-1.01344,-0.63035,0.03362,-0.80724,-0.48274,-0.40100,-0.18315,0.16519,-0.34658,0.34123,0.19046,-0.45249,-0.14977,-0.32682,-0.27577,-0.09795,-0.12484,0.24204,-0.03168
1.81812,0.73872,0.05710,-0.64451,0.42000,-0.36710,-0.12643,0.51383,-0.36650,-0.04874,0.04177,0.01802,0.34848,0.22489,0.11539,-0.14002,0.35888,0.26781,0.04321,0.00363
-2.19187,-2.26143,0.61476,-0.38050,-0.57991,1.59255,0.36701,0.25238,-1.40213,-0.63295,0.67483,0.79059,-0.66001,0.81594,0.29944,0.60023,0.18733,-0.08175,0.10557,0.00968
1.79610,0.10212,0.29745,0.29540,0.67541,-0.31382,0.30619,0.11945,0.15536,0.42811,-0.10088,0.10859,0.04767,0.48873,0.21678,-0.13271,-0.05037,-0.29597,0.12638,-0.11379
1.85289,0.18489,0.28651,-1.51287,0.22640,0.62689,-0.61913,-0.18198,-0.28821,0.25094,-0.14750,-0.46576,-0.13738,-0.02047,0.04052,0.16202,-0.23518,-0.21057,-0.01556,-0.04621
1.59980,0.07959,-0.51656,0.63240,0.38080,0.08195,0.73855,0.27483,-0.15573,0.59546,-0.05748,-0.14559,-0.11384,0.20009,0.07029,-0.00820,-0.07150,-0.28056,-0.24503,0.10075
1.40602,-0.34201,-0.74318,0.82814,-0.00009,-0.07345,0.48084,0.32161,-0.25430,-0.23177,-0.59163,0.03043,0.25157,-0.22638,-0.10179,0.52636,-0.30116,0.06152,0.24202,-0.09122
0.92083,-1.13373,-0.58640,0.22441,-1.11639,-1.21432,-0.49346,-0.27231,0.09159,0.04777,-0.19543,0.14854,-0.11363,0.41796,-0.06342,-0.27808,0.04049,0.16676,0.10751,-0.14809
1.75669,0.74801,0.12384,-0.78673,0.07703,-0.39246,-0.30933,-0.07622,-0.54021,-0.09540,-0.24717,0.33626,0.28550,-0.07413,0.02516,0.13619,0.12242,0.16735,-0.06476,0.02506
1.57026,-0.58272,0.41752,-0.07065,-0.05563,-0.23874,-0.22136,-0.52217,0.44643,-0.00775,0.40854,0.39228,0.14997,-0.50758,-0.10520,0.18041,0.35403,-0.28976,0.03592,0.23128
1.56843,-0.45455,-0.56952,0.46693,0.31774,0.21317,0.55420,0.42401,0.25280,-0.30650,-0.00401,-0.14839,-0.33429,-0.28923,-0.22435,0.00712,-0.18588,0.17203,0.07686,0.15203
0.75145,0.89211,1.34345,1.00207,-0.21416,0.76356,-0.50637,-0.38608,0.14627,0.15154,-0.52239,0.10131,0.00407,0.70920,-0.34977,-0.08377,-0.24217,-0.17546,-0.18401,0.11923
0.09241,1.48526,-0.29206,1.28450,-0.78363,1.08867,-0.32177,-0.30625,0.05329,-0.51373,-0.47407,-0.28960,-0.29572,-0.18855,0.02929,-0.14583,0.54979,-0.27676,0.10016,-0.16834
-1.07285,-0.12695,2.79245,0.40534,-1.14956,-0.56944,0.78054,0.09590,-0.58273,-0.28660,0.32528,-0.43463,0.23804,-0.32284,-0.04460,-0.01205,-0.02339,-0.01280,-0.26998,-0.16591
1.76316,-0.00926,0.26779,0.33972,0.60504,-0.36474,0.29554,0.12553,0.22895,0.04454,-0.12169,0.16439,0.31694,0.34497,0.36988,-0.03159,0.07335,0.03243,0.10610,-0.03414
1.68750,0.19304,0.22357,0.08517,0.20356,-0.39015,0.09189,-0.52085,-0.00442,-0.12390,-0.25421,0.41480,0.26989,0.01068,0.37304,0.12091,-0.05968,-0.00731,0.00609,-0.08547
1.81950,-0.73221,0.41077,-0.34195,0.66932,0.55338,-0.05702,0.06539,0.57270,-0.10200,-0.08200,-0.59634,0.18126,0.21053,0.56035,0.13157,-0.15335,0.04520,0.13609,-0.10362
-4.44153,-1.87146,0.27031,-1.09012,0.08658,1.15258,0.55581,0.07284,0.08293,0.21529,-0.71435,0.35504,0.33083,-0.22122,-0.13339,-0.64509,0.10992,0.04367,-0.07843,-0.04735
-4.48789,0.69608,-0.65879,-0.01996,0.64983,0.03490,0.03074,-0.66989,-0.12196,-0.12728,0.43991,-0.04636,0.12594,0.06141,0.01685,-0.04247,-0.06673,0.01619,-0.00001,0.04370
1.85822,0.57717,0.25344,-1.07617,0.30039,-0.03201,-0.39309,-0.03830,-0.24226,0.13044,0.03001,0.26828,-0.36731,-0.24102,-0.51001,0.02615,-0.12517,-0.16439,-0.09899,-0.08019
1.70043,-0.08432,0.40084,0.16460,0.18959,-0.62016,0.08968,-0.43077,0.06653,-0.18604,-0.55320,0.36634,0.04242,0.05367,0.44730,0.11212,-0.16632,0.05457,-0.00593,-0.05801
-2.59061,0.70204,0.40854,0.55217,-0.25999,0.38982,-0.03882,-0.07904,0.38137,1.75480,-0.07946,0.26100,-0.84448,-0.39553,0.37934,0.46668,0.33322,0.70868,0.01775,-0.19883
1.86196,0.78879,0.15102,-0.68358,0.49555,-0.40853,-0.12865,0.57959,-0.44879,0.35364,-0.05140,-0.02257,0.00015,0.38951,-0.07291,-0.22780,0.20008,-0.04755,0.05352,-0.02814
1.03619,0.39869,1.15326,0.89122,0.26528,0.65984,-0.44648,0.36495,0.75593,-0.68085,0.21485,-0.00930,-0.15866,0.40641,-0.27430,-0.07437,0.02552,0.58011,-0.48829,0.18896
0.90532,-1.11320,-0.73736,0.32228,-1.10681,-1.00567,-0.35400,-0.29152,0.05100,0.16340,-0.17522,0.11606,-0.08108,0.32587,-0.12570,-0.17219,0.02344,0.12579,-0.00235,-0.07936
