-0.45323,3.39236,-2.06932,-1.70337
1.16450,2.32323,-0.65287,-3.57027
0.06351,0.02958,-0.15696,1.67786
-0.61713,-1.11703,-1.00822,1.12095
-0.81844,-1.65763,-0.54374,0.47564
2.34740,1.90625,-2.02270,-2.15086
0.48202,-0.30963,-0.45334,1.49053
-0.71699,-0.38509,-0.54703,1.50119
-0.17466,-1.49578,1.12459,0.43437
-0.56590,-1.78626,-0.41251,0.44106
1.27953,-0.65624,-0.86948,1.31348
-0.56409,-0.47518,-0.39459,1.43481
-1.12594,0.92204,-2.28189,-3.04921
1.23854,-0.30280,1.47642,-2.34723
1.52845,-1.35643,0.93608,0.56355
1.28398,4.20456,-0.45291,-2.63934
0.32305,3.09711,-1.10258,-2.15910
-0.48601,-0.37699,0.29281,1.57268
-0.38235,0.27168,-1.76655,-2.63241
0.54817,-0.74456,1.38930,1.00264
-0.83148,-2.08024,0.36555,0.36596
-0.11468,-1.07873,1.27699,1.02428
-1.48439,1.04094,-2.39540,-2.36558
0.67997,3.79068,1.39403,0.22047
-1.41496,-0.31666,1.45571,-0.46703
-0.11887,-1.08942,1.23569,1.05290
-0.22550,-1.10687,1.18659,1.05596
-0.22236,-0.41321,0.57506,1.69080
-2.18335,0.91972,0.08043,0.35689
0.34133,-1.34318,1.02707,0.59730
1.24964,4.25499,-0.40617,-2.68456
1.31634,2.24141,-0.69499,-3.56135
-1.04425,-0.50987,0.35034,1.50993
-0.27857,3.22290,-1.66429,-1.76099
-1.04100,-1.00749,-0.75203,1.29471
0.44876,-0.05791,-1.10336,1.57808
-1.02317,-0.44455,0.42185,1.53561
1.57030,0.20577,0.22749,1.72158
0.12517,-2.50913,0.23831,0.08270
-0.41406,3.33288,-2.12913,-1.66680
-0.24857,-1.21363,1.03181,1.08444
-0.44664,-2.09030,-0.04355,0.19201
-0.34656,3.08905,-1.86817,-1.89020
-0.10956,0.18149,2.05099,-1.45648
-0.51776,-0.40030,0.82009,1.60363
0.43915,-2.21872,-0.34246,0.37461
1.36451,-0.51065,0.17570,1.13616
-1.05040,-1.69894,-0.00835,0.62828
3.00354,0.70575,-1.36590,-0.78952
-0.85701,-1.13090,1.04153,0.89851
0.29487,-2.38300,-0.26984,0.17700
-1.02897,-0.43182,0.45781,1.56219
-0.32602,0.24002,0.53148,1.92539
1.82063,-0.17543,-0.06539,1.32875
-0.50032,-1.81813,-0.41380,0.48129
0.79192,-1.09264,0.80320,0.68125
-0.13486,-0.33998,0.74164,1.66731
-1.34531,-0.20000,1.66219,-0.49585
-2.20404,0.85962,0.04847,0.29871
1.29511,-0.09142,1.63285,-2.34557
-0.63331,-0.97797,1.12117,0.92849
-0.28940,-1.18550,0.55199,0.47986
0.60588,-1.56324,1.28574,0.91903
2.67472,2.27596,-2.27903,-2.38913
-0.13027,3.08797,-1.92871,-1.72814
-0.40359,-2.10852,-0.03445,0.21145
0.08025,-1.26351,0.86831,0.31762
-1.11971,1.97308,0.56842,-2.12150
-1.17674,-1.83616,0.13738,0.44413
-0.66096,-0.24279,2.14147,0.00745
1.47016,0.02537,-0.22686,1.51102
