-3.76459,-1.71745,-1.55113,-1.15938
-4.39364,0.02126,-0.19159,-1.96104
1.60599,-0.99157,0.56334,0.03090
1.70513,-0.86731,-1.08410,0.41690
1.50270,0.19480,-1.54151,0.60763
-3.52251,-2.37956,1.56924,-2.58183
1.27052,-0.79707,0.93016,0.07667
1.58213,-0.83269,-0.11672,0.86808
1.35118,1.59130,-0.31069,0.00071
1.49956,0.38923,-1.48885,0.47622
1.57682,-1.08091,0.10244,-1.55814
1.58121,-0.68323,-0.04713,0.76412
-2.84369,-2.90183,-0.50419,1.19239
-2.00149,2.26691,1.39805,0.50657
1.44986,1.21687,0.37370,-1.64299
-5.43209,-1.06922,0.80452,-0.95065
-4.40517,-1.40005,-0.33682,-1.28270
1.69974,-0.15291,0.71966,0.80912
-2.82956,-2.37491,0.22243,1.34884
1.47042,1.29710,0.94561,-0.41329
1.73902,1.28908,-1.38658,0.21873
1.74578,1.32515,0.33587,0.10734
-2.64155,-2.80700,-0.94329,1.16011
-2.37684,-0.59718,3.53469,0.31726
-0.04412,1.34259,-0.01668,1.97783
1.76647,1.30887,0.33549,0.06640
1.80425,1.21600,0.16746,0.11719
1.97203,0.09978,0.73493,0.21590
-0.22258,-0.86063,-0.09111,2.54095
1.35809,1.45748,0.03961,-0.21410
-5.45752,-0.90847,0.78531,-1.00190
-4.34104,0.28180,-0.27007,-1.94457
1.76684,-0.02802,0.28975,1.30596
-3.92905,-1.47591,-1.45020,-0.94001
1.87318,-0.81681,-0.91854,0.78067
1.38254,-1.57535,0.31529,-0.33710
1.75999,-0.00873,0.38345,1.31225
1.56739,-1.00299,0.80562,-1.92817
1.81540,1.23625,-1.51943,-0.90205
-3.83959,-1.87918,-1.58621,-1.19980
1.84244,1.17973,0.12416,0.08963
1.53939,0.89818,-1.59933,-0.02716
-4.30192,-1.61448,-1.10256,-0.93373
-1.20301,1.40340,1.33801,1.77615
2.12401,0.14815,0.39904,0.32616
1.80867,0.55211,-1.49188,-0.97562
1.46703,-0.42385,0.75666,-1.14615
1.76365,0.59101,-1.27601,0.82285
-1.74162,0.07632,2.22629,-3.21952
1.68566,1.13707,0.09020,1.04678
1.71860,0.77720,-1.72010,-0.88072
1.76110,0.06148,0.45243,1.29928
1.56809,-0.30257,1.20648,0.94682
1.28592,-0.71472,1.70331,-0.79803
1.54512,0.34822,-1.50278,0.40094
1.25896,1.14909,0.50824,-0.75400
1.90588,0.21966,0.94389,0.31075
-0.20805,1.52741,-0.43520,1.92254
-0.22160,-0.80000,-0.20032,2.48331
-2.17739,2.35452,1.28026,0.51463
1.61952,1.11416,0.33429,0.78333
1.29209,0.91929,-0.30801,0.66753
1.84188,1.44106,-0.06149,-0.97114
-3.56523,-2.37501,1.65763,-2.54039
-4.02153,-1.87337,-1.15701,-1.17179
1.51635,0.97968,-1.58735,-0.03448
1.21219,1.37325,0.15471,0.70540
-3.23470,0.19509,-0.96084,1.09294
1.65164,0.89856,-1.41798,0.90163
0.17159,2.35076,0.19657,0.85734
1.29406,-0.91684,1.44695,-0.69627
