0.4780567584,0.1309194531,0.2323028007,-0.0787070762
-0.6902177825,0.2594790737,0.4284408256,-0.0769385841
0.2531650088,0.2652691741,-0.3517725676,0.0338594922
-0.1169664863,-0.0859800316,-0.8274138361,0.008958299
0.2999726461,-0.0005887194,0.3550497699,-0.2431690231
-0.3240619285,-0.6487016292,0.1521846925,-0.6131776599
0.1461718395,0.0389866593,-0.2669346771,-0.0338278668
0.4351248357,0.2115785552,0.3357078941,-0.0419749932
0.0102933185,-0.0963956598,-0.5469937266,0.2123316015
-0.2102902225,0.0579857344,-0.2496035842,0.0067907209
0.4142230892,0.3726507951,0.1187978795,-0.1217252532
0.4034070369,0.1598588859,-0.2242553913,0.0828459274
0.4685499936,-0.1541107125,0.6399222625,0.0284668358
-0.5638065789,0.3473537176,0.1748275498,-0.1083398688
-0.3021685344,-0.1619911153,0.5111153157,-0.0542315858
-0.2184669173,-0.2945138555,0.4821118574,0.6814158354
0.6631003726,-0.0068514835,-0.3596371052,-0.5413016603
-0.243211604,0.1448203259,-0.6356060902,-0.056339912
-0.2289936988,0.5180531474,0.3256105687,-0.1995930706
-0.0139055408,-0.0609442924,-0.464501604,0.3324030099
-0.3214869426,-0.1397224544,-0.4494527901,0.1330137649
-0.005384125,0.1982258099,-0.0586484609,0.0380279208
0.5127783327,-0.0345768039,0.4265394499,-0.057204891
-0.2615598589,-0.2761801603,0.5437643819,0.530913063
0.1396893683,-0.15077132,-0.6028481199,-0.0019235176
0.0094297518,0.0123627608,-0.280189679,-0.4686183904
0.0375784643,0.0337235028,-0.0979499952,0.5159345372
-0.0685154115,0.3283336323,-0.2918964084,0.0907571626
0.5169289643,0.0699608993,0.0078280099,0.0483111945
-0.5530037462,0.0181415148,-0.2820071255,0.1766668158
-0.2058554331,-0.2840415767,0.5418578587,0.6681888078
-0.6760358654,0.3088268757,0.1196602538,-0.1089280872
0.145815158,-0.1709759155,-0.2579643245,0.3220307478
0.5204013833,0.0469839283,0.4098562749,-0.165307319
0.2864430802,0.0497008264,-0.2927214154,-0.0164864199
0.5370253801,-0.1493918418,0.6422548426,0.007202251
0.0080607662,-0.105386751,-0.2034498044,0.4638007855
-0.3206373504,-0.7238494048,0.1207838403,-0.4850508814
-0.5467919357,-0.0812646582,0.0109889677,-0.0839961929
0.4890661833,0.1095517601,0.4381088998,0.0008948469
0.1709725807,0.0097382531,-0.1279959833,0.3926265053
0.1784274523,-0.0133392622,-0.1494002368,0.0302862078
0.7407193976,-0.1048575822,0.5052646292,-0.2347992284
0.2036573026,-0.1624512896,-0.5962548785,-0.0001499256
0.1368929644,0.1309800031,0.3944779692,0.3897954398
-0.1466894543,-0.0527291785,-0.4020351422,0.0275637097
-0.1341753794,0.4189687783,0.1907984544,-0.0918312111
0.0991698321,0.0375387372,-0.4322662762,-0.0468424085
-0.133442393,-0.6785883116,0.2196795216,-0.5809708229
0.0553334357,-0.0997034721,-0.7138723905,0.0246747874
-0.1533712491,-0.0628418759,-0.4164641246,0.0084197754
0.1982542352,-0.0952227214,-0.4468741953,-0.1137247014
-0.1218300848,-0.1820852409,0.2726668927,0.7311954231
-0.4957752419,0.3234767532,0.2401135456,-0.0346036583
0.1796136641,-0.1268989586,-0.4996249525,-0.0885414341
0.2253379107,-0.1146949204,-0.5794226612,0.1308396098
-0.2354006959,-0.0112506453,-0.3053239582,0.3000882647
0.3339936919,-0.3979816525,0.0257720632,-0.0663764403
0.6205739314,0.093845322,0.2998486416,0.0193560976
-0.7145031696,0.19689833,0.6251926288,0.0079933096
0.0517888382,0.1462541359,-0.3708357914,-0.0866108878
-0.0266131743,0.2386252233,0.8057713457,0.1571916699
-0.1929796168,-0.0464089457,-0.1154595197,0.4057637976
0.048363209,-0.5585263573,0.1649047199,0.0083360847
0.5851066578,-0.0059660632,0.5493876537,0.0721197892
-0.1540221733,-0.1182072562,-0.2083624524,0.2246370617
-0.7303191489,0.268869597,-0.0626671127,-0.0618940615
0.351510493,0.0369265319,-0.2014354247,0.0075455181
-0.3584478622,-0.0218241747,-0.4323864314,-0.0120060992
-0.1243048597,-0.0065114683,0.7245204408,0.2076693963
-0.3898191835,0.2613078451,0.1525913052,-0.1468458795
