-1.02668,-0.37515,4.43757
-0.75022,2.22950,4.16703
-1.05925,-1.22311,-0.96010
0.90163,-1.81477,-0.88854
1.61181,-0.92647,-1.23758
-2.70564,2.77841,3.50785
-1.01932,-0.62414,-0.78663
0.04206,-1.63852,-0.80234
0.51119,0.48373,-1.97235
1.56808,-0.74111,-1.34398
-2.05282,0.30175,-1.31716
0.01227,-1.44741,-0.87067
1.92140,0.10744,3.81095
1.26165,3.00136,0.81297
-0.72865,1.40942,-2.06348
-1.27293,1.68833,5.31911
-1.58811,0.70562,4.48988
-0.41022,-1.29944,-1.39733
1.87472,0.83773,3.36840
-0.58238,0.56635,-2.07274
1.47215,-0.54688,-2.22696
0.01662,0.06712,-2.23565
1.87457,-0.25838,3.67986
-2.62105,-2.37519,2.51918
1.95388,0.65710,-0.18774
-0.00828,0.06139,-2.25000
0.10810,-0.03714,-2.19665
-0.62419,-0.90313,-1.80929
1.54140,-1.88778,0.89529
0.18889,0.52129,-1.87700
-1.02633,1.73462,5.36135
-0.49150,2.40518,4.06735
0.02165,-1.59382,-1.57819
-0.71466,-0.13129,4.47435
0.72780,-1.99397,-1.13419
-1.45193,-1.33892,-0.54285
-0.04274,-1.60766,-1.60021
-2.46047,0.37021,-1.34367
1.61492,0.38481,-2.52634
-0.99408,-0.44468,4.59859
0.11911,-0.07243,-2.21844
1.74335,-0.28489,-1.75809
-1.22394,0.08099,4.66132
0.83734,2.59017,0.07017
-0.37843,-0.95512,-1.96541
1.62358,0.64872,-2.06974
-1.52133,0.05910,-1.22727
1.37645,-1.05134,-1.70512
-3.06461,2.80386,1.09099
0.39624,-0.65460,-2.16999
1.90613,0.43528,-2.06605
-0.07131,-1.56924,-1.65997
-0.65550,-1.74617,-1.21468
-2.08152,-0.53063,-0.98296
1.59879,-0.70121,-1.34754
-0.35283,0.79570,-1.68421
-0.69835,-0.88968,-1.88670
2.09468,0.91147,-0.23754
1.57683,-1.76358,0.86423
1.10179,3.18372,0.86091
0.24940,-0.43155,-1.96253
0.55070,-0.18459,-1.37386
-0.02438,0.84211,-2.52539
-2.88201,2.62000,3.53900
-0.83845,0.00751,4.66736
1.73363,-0.24814,-1.79689
0.40043,0.24735,-1.43644
0.31964,-1.38543,3.18485
1.53200,-1.06458,-1.86420
0.95964,1.78762,-1.18614
-1.92043,-0.58279,-0.88774
