-4.00225,1.18601,-0.32721,0.04142,0.60495
-4.01855,-0.94062,0.24674,-0.36534,0.40812
1.03577,0.04708,-0.97149,0.2388,-0.44785
1.29786,0.82809,-0.37367,-0.45192,-0.25716
1.50529,0.76719,0.43445,-0.6064,0.1601
-3.539,-1.31192,-0.30669,-0.89765,0.21729
1.01211,-0.14506,-0.71846,0.11945,-0.67334
1.21257,0.72943,-0.64551,0.20828,-0.34158
1.58098,-0.19039,0.25959,0.04513,0.41277
1.54643,0.4856,0.51743,-0.65586,0.19269
0.85942,-0.48505,-1.23223,-0.63407,-0.80082
1.24085,0.53622,-0.60002,0.23245,-0.31689
-3.09465,1.26307,0.49882,-1.09141,-1.41483
-0.7963,-1.38689,2.06447,0.24591,-0.93333
1.37625,-1.27463,-0.01324,-0.38032,-0.11886
-4.80419,-0.62233,-0.40478,0.63488,0.7189
-3.82784,0.19725,-0.04556,0.23016,0.44275
1.33292,0.14673,-0.62771,0.47411,0.04531
-2.28723,0.63547,0.70989,-1.19229,-1.18083
1.44529,-0.72444,-0.01188,0.16612,0.25079
1.69371,0.32883,0.43714,-0.60215,0.75538
1.60006,-0.34815,0.08457,0.21851,0.60452
-2.7634,1.74856,0.42013,-0.87669,-1.29587
-2.16922,-0.6002,-0.79886,1.98338,0.01888
0.72637,0.19894,1.18859,1.08463,-0.3269
1.5942,-0.30184,0.06885,0.21201,0.60757
1.59217,-0.21429,0.06903,0.23823,0.62634
1.36776,0.08616,-0.68947,0.34717,0.16031
0.04016,1.46077,0.22968,1.10181,-0.93194
1.54947,-0.48989,0.21092,0.00414,0.27652
-4.84319,-0.62359,-0.42123,0.6664,0.73555
-3.9938,-1.01918,0.23612,-0.39667,0.4326
1.40757,0.38394,-0.44861,0.52101,0.22096
-3.80365,0.94271,-0.23142,0.05721,0.54004
1.34831,0.89675,-0.47836,-0.23903,0.03345
0.74005,0.19519,-1.26054,-0.23829,-1.05718
1.40217,0.32758,-0.47648,0.57625,0.22636
0.80176,-0.94697,-1.37284,-0.49255,-0.91145
1.70146,0.01089,0.36618,-0.99201,0.75664
-3.96539,1.18287,-0.34148,-0.00168,0.61292
1.58345,-0.06884,0.07217,0.14753,0.60139
1.63352,0.39258,0.53174,-0.79448,0.45967
-3.83734,0.9704,-0.24009,-0.01441,0.53764
-0.17943,-0.54653,1.73441,0.86512,-0.67345
1.41743,0.17774,-0.56972,0.39889,0.28244
1.59739,0.0665,0.3661,-1.15787,0.37603
0.99484,-0.7348,-0.75696,-0.27451,-0.73401
1.59759,0.51923,0.37707,-0.4489,0.51441
-1.71079,-1.64893,-0.32348,-0.33513,-0.33284
1.59131,-0.09138,0.18953,0.35631,0.56972
1.64327,0.08992,0.45761,-1.17333,0.47317
1.40805,0.30502,-0.4726,0.57796,0.22125
1.23015,-0.03693,-0.86255,0.64739,-0.11723
0.78189,-0.92468,-0.859,-0.24593,-1.13438
1.55378,0.43869,0.50502,-0.66053,0.22463
1.39499,-0.567,0.09991,-0.05166,-0.02445
1.37409,-0.06996,-0.6966,0.37865,0.17214
0.67821,0.14949,1.29474,1.06389,-0.2851
0.03877,1.45586,0.2541,1.07582,-0.9184
-0.91001,-1.42323,2.10787,0.33616,-0.96256
1.55833,-0.16404,0.12585,0.39711,0.4873
1.47868,0.0164,0.24128,0.07134,0.11179
1.60621,-0.6221,-0.00058,-0.14957,0.63657
-4.06486,-1.48306,-0.4225,-0.94945,0.2054
-3.79392,0.95327,-0.19722,0.04197,0.49974
1.63817,0.34432,0.54256,-0.80636,0.45793
1.49926,-0.31301,0.26224,0.07093,0.11903
-2.22824,0.34992,0.59093,0.64714,-0.41416
1.64581,0.47194,0.48221,-0.46078,0.59903
0.90562,-0.15332,0.89647,1.05301,0.13452
0.77148,-0.81332,-0.9754,-0.13945,-1.14008
