-4.55255
-4.83388
1.73080
0.74490
-0.04146
-4.53465
0.43719
0.85762
0.32441
-0.05917
2.17192
1.36397
-3.78745
-2.17907
-0.62083
-5.58137
-4.13227
0.91647
3.91372
0.41247
-0.14232
0.96122
-3.41566
-3.51873
2.52360
0.67088
0.66721
1.54168
2.93886
0.38330
-5.62955
5.07044
1.45120
-4.22628
0.18301
2.19721
1.46409
-1.04197
-0.36435
4.78903
0.97548
1.03054
-4.27139
0.91918
1.56404
1.16209
-0.68327
0.06831
-2.85334
0.63975
-0.39878
1.47442
1.82952
2.40751
-0.06847
0.16136
1.33084
-1.15537
2.92884
3.66283
0.95658
0.37203
0.51597
-5.20067
-4.20529
-0.03349
1.07887
3.99867
1.48923
2.16781
-0.91746
