111,belyj,11
111,chernyj,5
111,fioletovyj,2
111,goluboj,7
111,korichnevyj,1
111,krasnyj,22
111,oranzhevyj,2
111,rozovyj,5
111,seryj,8
111,sinij,5
111,zelenyj,11
111,zheltyj,8
