111,belyj,4
111,chernyj,3
111,fioletovyj,0
111,goluboj,2
111,korichnevyj,0
111,krasnyj,10
111,oranzhevyj,0
111,rozovyj,1
111,seryj,7
111,sinij,3
111,zelenyj,5
111,zheltyj,5
