111,belyj,103033
111,chernyj,98974
111,fioletovyj,3143
111,goluboj,21889
111,korichnevyj,6508
111,krasnyj,80257
111,oranzhevyj,3630
111,rozovyj,15385
111,seryj,35736
111,sinij,27092
111,zelenyj,35152
111,zheltyj,25140
