111,belyj,7
111,chernyj,2
111,fioletovyj,2
111,goluboj,5
111,korichnevyj,1
111,krasnyj,12
111,oranzhevyj,2
111,rozovyj,4
111,seryj,1
111,sinij,2
111,zelenyj,6
111,zheltyj,3
