111,belyj,193
111,chernyj,162
111,fioletovyj,0
111,goluboj,45
111,korichnevyj,18
111,krasnyj,128
111,oranzhevyj,0
111,rozovyj,22
111,seryj,51
111,sinij,54
111,zelenyj,91
111,zheltyj,51
