111,belyj,1980
111,chernyj,2202
111,fioletovyj,55
111,goluboj,430
111,korichnevyj,97
111,krasnyj,348
111,oranzhevyj,51
111,rozovyj,180
111,seryj,446
111,sinij,425
111,zelenyj,811
111,zheltyj,333
