111,belyj,471
111,chernyj,473
111,fioletovyj,22
111,goluboj,139
111,korichnevyj,23
111,krasnyj,371
111,oranzhevyj,15
111,rozovyj,49
111,seryj,116
111,sinij,180
111,zelenyj,216
111,zheltyj,109
